iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita
ISR,Asia,Israel,2020/7/25,61416,1112,1697.857,494,7,9.714,6610.268,119.686,182.742,53.17,0.753,1.046,,,,54.63,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/7/26,62458,1042,1701.571,505,11,9.857,6722.42,112.152,183.142,54.354,1.184,1.061,,,,54.63,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/7/27,64506,2048,1724.571,512,7,9.143,6942.848,220.428,185.617,55.107,0.753,0.984,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/7/28,66631,2125,1741.571,520,8,9,7171.564,228.716,187.447,55.968,0.861,0.969,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/7/29,68585,1954,1728.714,535,15,10.286,7381.875,210.311,186.063,57.583,1.614,1.107,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/7/30,70372,1787,1699.714,550,15,10.143,7574.212,192.337,182.942,59.197,1.614,1.092,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/7/31,71734,1362,1632.857,564,14,11,7720.805,146.593,175.746,60.704,1.507,1.184,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/1,72359,625,1563.286,578,14,12,7788.074,67.269,168.258,62.211,1.507,1.292,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/2,73067,708,1515.571,589,11,12,7864.277,76.203,163.123,63.395,1.184,1.292,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/3,74867,1800,1480.143,604,15,13.143,8058.013,193.736,159.309,65.009,1.614,1.415,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/4,76596,1729,1423.571,615,11,13.571,8244.107,186.094,153.22,66.193,1.184,1.461,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/5,78286,1690,1385.857,625,10,12.857,8426.004,181.896,149.161,67.269,1.076,1.384,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/6,79963,1677,1370.143,634,9,12,8606.501,180.497,147.47,68.238,0.969,1.292,,,,52.78,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/7,81727,1764,1427.571,646,12,11.714,8796.362,189.861,153.651,69.53,1.292,1.261,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/8,82481,754,1446,659,13,11.571,8877.516,81.154,155.634,70.929,1.399,1.245,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/9,83405,924,1476.857,666,7,11,8976.967,99.451,158.956,71.682,0.753,1.184,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/10,85109,1704,1463.143,681,15,11,9160.37,183.403,157.48,73.297,1.614,1.184,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/11,86932,1823,1476.571,692,11,11,9356.582,196.211,158.925,74.481,1.184,1.184,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/12,88554,1622,1466.857,707,15,11.714,9531.159,174.578,157.879,76.095,1.614,1.261,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/13,90197,1643,1462,723,16,12.714,9707.997,176.838,157.357,77.817,1.722,1.368,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/14,91585,1388,1408.286,735,12,12.714,9857.389,149.392,151.575,79.109,1.292,1.368,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/15,92342,757,1408.714,745,10,12.286,9938.866,81.477,151.621,80.185,1.076,1.322,,,,43.52,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/16,93410,1068,1429.286,764,19,14,10053.816,114.95,153.836,82.23,2.045,1.507,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/17,95060,1650,1421.571,768,4,12.429,10231.407,177.591,153.005,82.661,0.431,1.338,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/18,96709,1649,1396.714,782,14,12.857,10408.89,177.484,150.33,84.167,1.507,1.384,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/19,98349,1640,1399.286,794,12,12.429,10585.405,176.515,150.607,85.459,1.292,1.338,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/20,99836,1487,1377,806,12,11.857,10745.453,160.047,148.208,86.751,1.292,1.276,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/21,101329,1493,1392,819,13,12,10906.146,160.693,149.822,88.15,1.399,1.292,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/22,102040,711,1385.429,829,10,12,10982.671,76.526,149.115,89.226,1.076,1.292,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/23,103005,965,1370.714,842,13,11.143,11086.535,103.864,147.531,90.625,1.399,1.199,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/24,104905,1900,1406.429,858,16,12.857,11291.034,204.499,151.375,92.347,1.722,1.384,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/25,106861,1956,1450.286,877,19,13.571,11501.561,210.526,156.096,94.392,2.045,1.461,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/26,108814,1953,1495,888,11,13.429,11711.764,210.203,160.908,95.576,1.184,1.445,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/27,110885,2071,1578.429,899,11,13.286,11934.668,222.904,169.888,96.76,1.184,1.43,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/28,112717,1832,1626.857,911,12,13.143,12131.848,197.18,175.1,98.052,1.292,1.415,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/29,113627,910,1655.286,916,5,12.429,12229.792,97.944,178.16,98.59,0.538,1.338,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/30,114728,1101,1674.714,930,14,12.571,12348.294,118.502,180.251,100.097,1.507,1.353,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/8/31,116906,2178,1714.429,953,23,13.571,12582.714,234.42,184.526,102.572,2.476,1.461,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/1,119158,2252,1756.714,968,15,13,12825.1,242.385,189.077,104.187,1.614,1.399,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/2,122351,3193,1933.857,982,14,13.429,13168.765,343.666,208.143,105.694,1.507,1.445,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/3,125012,2661,2018.143,998,16,14.143,13455.172,286.406,217.215,107.416,1.722,1.522,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/4,127635,2623,2131.143,1010,12,14.143,13737.488,282.316,229.377,108.707,1.292,1.522,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/5,129140,1505,2216.143,1025,15,15.571,13899.473,161.985,238.526,110.322,1.614,1.676,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/6,131317,2177,2369.857,1037,12,15.286,14133.785,234.313,255.07,111.613,1.292,1.645,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/7,134705,3388,2542.714,1054,17,14.429,14498.439,364.654,273.675,113.443,1.83,1.553,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/8,138194,3489,2719.429,1074,20,15.143,14873.964,375.525,292.695,115.596,2.153,1.63,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/9,142190,3996,2834.143,1089,15,15.286,15304.058,430.094,305.042,117.21,1.614,1.645,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/10,146351,4161,3048.429,1103,14,15,15751.91,447.853,328.106,118.717,1.507,1.614,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/11,150326,3975,3241.571,1123,20,16.143,16179.744,427.833,348.894,120.87,2.153,1.737,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/12,153045,2719,3415,1138,15,16.143,16472.393,292.649,367.56,122.484,1.614,1.737,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/13,156220,3175,3557.571,1155,17,16.857,16814.121,341.729,382.905,124.314,1.83,1.814,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/14,161025,4805,3760,1175,20,17.286,17331.288,517.167,404.693,126.466,2.153,1.86,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/15,166564,5539,4052.857,1191,16,16.714,17927.457,596.168,436.213,128.189,1.722,1.799,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/16,171138,4574,4135.429,1217,26,18.286,18419.761,492.304,445.1,130.987,2.798,1.968,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/17,176523,5385,4310.286,1235,18,18.857,18999.354,579.593,463.921,132.924,1.937,2.03,,,,37.96,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/18,181863,5340,4505.286,1255,20,18.857,19574.104,574.75,484.909,135.077,2.153,2.03,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/19,185672,3809,4661,1282,27,20.571,19984.071,409.967,501.668,137.983,2.906,2.214,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/20,188251,2579,4575.857,1303,21,21.143,20261.651,277.58,492.504,140.243,2.26,2.276,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/21,192117,3866,4441.714,1334,31,22.714,20677.753,416.102,478.066,143.58,3.337,2.445,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/22,199138,7021,4653.429,1360,26,24.143,21433.43,755.678,500.853,146.378,2.798,2.599,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/23,206263,7125,5017.857,1385,25,24,22200.301,766.871,540.077,149.069,2.691,2.583,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/24,214497,8234,5424.857,1416,31,25.857,23086.535,886.234,583.883,152.406,3.337,2.783,,,,81.48,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/25,222887,8390,5860.571,1446,30,27.286,23989.56,903.024,630.779,155.634,3.229,2.937,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/26,228769,5882,6156.714,1471,25,27,24622.646,633.086,662.654,158.325,2.691,2.906,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/27,232183,3414,6276,1503,32,28.571,24990.098,367.452,675.492,161.769,3.444,3.075,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/28,233342,1159,5889.286,1532,29,28.286,25114.842,124.744,633.87,164.891,3.121,3.044,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/29,238333,4991,5599.286,1567,35,29.571,25652.029,537.187,602.657,168.658,3.767,3.183,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/9/30,247411,9078,5878.286,1604,37,31.286,26629.103,977.075,632.686,172.64,3.982,3.367,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/1,255142,7731,5806.429,1650,46,33.429,27461.199,832.096,624.952,177.591,4.951,3.598,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/2,262200,7058,5616.143,1675,25,32.714,28220.859,759.66,604.471,180.282,2.691,3.521,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/3,264793,2593,5146.286,1712,37,34.429,28499.946,279.087,553.9,184.264,3.982,3.706,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/4,267730,2937,5078.143,1748,36,35,28816.059,316.112,546.566,188.139,3.875,3.767,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/5,273451,5721,5729.857,1775,27,34.714,29431.816,615.757,616.71,191.045,2.906,3.736,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/6,278175,4724,5691.714,1820,45,36.143,29940.265,508.449,612.605,195.888,4.843,3.89,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/7,282340,4165,4989.857,1846,26,34.571,30388.548,448.283,537.064,198.687,2.798,3.721,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/8,286095,3755,4421.857,1893,47,34.714,30792.703,404.155,475.929,203.746,5.059,3.736,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/9,289058,2963,3836.857,1933,40,36.857,31111.613,318.911,412.965,208.051,4.305,3.967,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/10,289974,916,3597.286,1968,35,36.571,31210.203,98.59,387.18,211.818,3.767,3.936,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/11,291620,1646,3412.857,2014,46,38,31387.364,177.161,367.329,216.769,4.951,4.09,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/12,294789,3169,3048.286,2044,30,38.429,31728.447,341.083,328.09,219.998,3.229,4.136,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/13,297125,2336,2707.143,2082,38,37.429,31979.873,251.426,291.373,224.088,4.09,4.028,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/14,299242,2117,2414.571,2117,35,38.714,32207.728,227.855,259.883,227.855,3.767,4.167,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/15,300854,1612,2108.429,2148,31,36.429,32381.229,173.501,226.932,231.191,3.337,3.921,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/16,302354,1500,1899.429,2182,34,35.571,32542.676,161.447,204.437,234.851,3.659,3.829,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/17,302765,411,1827.286,2214,32,35.143,32586.912,44.236,196.673,238.295,3.444,3.782,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/18,303687,922,1723.857,2247,33,33.286,32686.148,99.236,185.541,241.847,3.552,3.583,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/19,305204,1517,1487.857,2278,31,33.429,32849.424,163.276,160.14,245.184,3.337,3.598,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/20,306397,1193,1324.571,2298,20,30.857,32977.828,128.404,142.565,247.336,2.153,3.321,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/21,307569,1172,1189.571,2323,25,29.429,33103.972,126.144,128.035,250.027,2.691,3.167,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/22,308601,1032,1106.714,2352,29,29.143,33215.047,111.075,119.117,253.148,3.121,3.137,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/23,309450,849,1013.714,2378,26,28,33306.426,91.379,109.107,255.947,2.798,3.014,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/24,309696,246,990.143,2405,27,27.286,33332.903,26.477,106.57,258.853,2.906,2.937,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/25,310303,607,945.143,2440,35,27.571,33398.235,65.332,101.727,262.62,3.767,2.968,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/26,311187,884,854.714,2468,28,27.143,33493.381,95.146,91.994,265.633,3.014,2.921,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/27,312074,887,811,2496,28,28.286,33588.849,95.469,87.289,268.647,3.014,3.044,,,,85.19,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/28,312797,723,746.857,2506,10,26.143,33666.667,77.817,80.385,269.723,1.076,2.814,,,,46.3,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/29,313441,644,691.429,2525,19,24.714,33735.981,69.314,74.419,271.768,2.045,2.66,,,,40.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/30,314121,680,667.286,2536,11,22.571,33809.17,73.189,71.821,272.952,1.184,2.429,,,,40.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/10/31,314349,228,664.714,2561,25,22.286,33833.71,24.54,71.544,275.643,2.691,2.399,,,,40.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/1,315007,658,672,2580,19,20,33904.531,70.821,72.328,277.688,2.045,2.153,,,,40.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/2,315795,788,658.286,2596,16,18.286,33989.345,84.813,70.852,279.41,1.722,1.968,,,,40.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/3,316641,846,652.429,2622,26,18,34080.4,91.056,70.222,282.209,2.798,1.937,,,,40.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/4,317410,769,659,2639,17,19,34163.169,82.768,70.929,284.038,1.83,2.045,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/5,317980,570,648.429,2652,13,18.143,34224.518,61.35,69.791,285.438,1.399,1.953,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/6,318671,691,650,2668,16,18.857,34298.891,74.373,69.96,287.16,1.722,2.03,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/7,318883,212,647.714,2676,8,16.429,34321.709,22.818,69.714,288.021,0.861,1.768,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/8,319417,534,630,2683,7,14.714,34379.184,57.475,67.808,288.774,0.753,1.584,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/9,320136,719,620.143,2689,6,13.286,34456.571,77.387,66.747,289.42,0.646,1.43,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/10,320811,675,595.714,2699,10,11,34529.222,72.651,64.117,290.496,1.076,1.184,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/11,321574,763,594.857,2706,7,9.571,34611.344,82.122,64.025,291.25,0.753,1.03,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/12,322410,836,632.857,2718,12,9.429,34701.324,89.98,68.115,292.541,1.292,1.015,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/13,323171,761,642.857,2723,5,7.857,34783.231,81.907,69.191,293.079,0.538,0.846,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/14,323463,292,654.286,2735,12,8.429,34814.659,31.428,70.421,294.371,1.292,0.907,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/15,324088,625,667.286,2744,9,8.714,34881.929,67.269,71.821,295.34,0.969,0.938,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/16,324961,873,689.286,2751,7,8.857,34975.891,93.962,74.189,296.093,0.753,0.953,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/17,325790,829,711.286,2763,12,9.143,35065.117,89.226,76.556,297.385,1.292,0.984,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/18,326585,795,715.857,2770,7,9.143,35150.683,85.567,77.048,298.138,0.753,0.984,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/19,327355,770,706.429,2778,8,8.571,35233.559,82.876,76.034,298.999,0.861,0.923,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/20,328129,774,708.286,2784,6,8.714,35316.866,83.306,76.234,299.645,0.646,0.938,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/21,328551,422,726.857,2796,12,8.714,35362.286,45.42,78.232,300.936,1.292,0.938,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/22,329316,765,746.857,2813,17,9.857,35444.624,82.338,80.385,302.766,1.83,1.061,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/23,330275,959,759.143,2820,7,9.857,35547.842,103.218,81.707,303.52,0.753,1.061,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/24,331132,857,763.143,2826,6,9,35640.082,92.24,82.138,304.165,0.646,0.969,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/25,332211,1079,803.714,2831,5,8.714,35756.216,116.134,86.505,304.703,0.538,0.938,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/26,333296,1085,848.714,2840,9,8.857,35872.995,116.78,91.348,305.672,0.969,0.953,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/27,334328,1032,885.571,2846,6,8.857,35984.071,111.075,95.315,306.318,0.646,0.953,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/28,334908,580,908.143,2856,10,8.571,36046.497,62.426,97.744,307.394,1.076,0.923,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/29,335933,1025,945.286,2864,8,7.286,36156.818,110.322,101.742,308.255,0.861,0.784,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/11/30,337191,1258,988,2872,8,7.429,36292.218,135.4,106.339,309.116,0.861,0.8,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/1,338389,1198,1036.714,2882,10,8,36421.16,128.942,111.583,310.193,1.076,0.861,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/2,339968,1579,1108.143,2886,4,7.857,36591.11,169.949,119.271,310.623,0.431,0.846,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/3,341406,1438,1158.571,2895,9,7.857,36745.883,154.773,124.698,311.592,0.969,0.846,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/4,342101,695,1110.429,2896,1,7.143,36820.687,74.804,119.517,311.699,0.108,0.769,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/5,343826,1725,1274,2909,13,7.571,37006.35,185.664,137.122,313.099,1.399,0.815,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/6,344906,1080,1281.857,2917,8,7.571,37122.592,116.242,137.968,313.96,0.861,0.815,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/7,346797,1891,1372.286,2924,7,7.429,37326.122,203.53,147.701,314.713,0.753,0.8,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/8,348285,1488,1413.714,2932,8,7.143,37486.277,160.155,152.16,315.574,0.861,0.769,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/9,350271,1986,1471.857,2934,2,6.857,37700.032,213.755,158.418,315.789,0.215,0.738,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/10,352397,2126,1570.143,2961,27,9.429,37928.856,228.824,168.996,318.696,2.906,1.015,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/11,353269,872,1595.429,2969,8,10.429,38022.71,93.854,171.718,319.557,0.861,1.122,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/12,355786,2517,1708.571,2983,14,10.571,38293.617,270.907,183.895,321.063,1.507,1.138,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/13,357176,1390,1752.857,2999,16,11.714,38443.225,149.607,188.662,322.785,1.722,1.261,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/14,359506,2330,1815.571,3004,5,11.429,38694.005,250.78,195.412,323.324,0.538,1.23,,,,65.74,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/15,360630,1124,1763.571,3014,10,11.714,38814.982,120.977,189.815,324.4,1.076,1.261,,,,71.3,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/16,365042,4412,2110.143,3034,20,14.286,39289.85,474.868,227.117,326.553,2.153,1.538,,,,71.3,9291000,402.606,30.6,11.733,7.359,33132.32
ISR,Asia,Israel,2020/12/17,367975,2933,2225.429,3050,16,12.714,39605.532,315.682,239.525,328.275,1.722,1.368,,,,71.3,9291000,402.606,30.6,11.733,7.359,33132.32
